Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
St. Kitts and Nevis,KNA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.12136426027574,-2.52700560776426,-1.64010323610448,-2.02187961524061,-1.33834762238475,,,,,,-11.172888535875,-8.81628102213788,-8.13458912884256,-5.27208561867045,-5.48367409711897,-3.31387985849051,-1.46151865063748,-1.07189172377783,0.534386538621602,-0.564261406635766,-3.95264316297031,2.46726837831333,11.248954234366,,,
"Korea, Rep.",KOR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53071578453277,0.491977767036423,1.08955462790936,1.82444051020765,1.95959309274639,2.26405507168503,2.40453697727535,2.43349387828592,1.15100009116463,1.21454541366207,4.15447574681057,2.57658775921117,3.44613065430837,1.61494145998461,0.0928572219474356,0.856764854604379,1.0748253773648,2.16726143816035,1.52277806941507,0.0176652446045777,1.53322282005646,1.69081025391673,,,,
Kosovo,KSV,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71193849864335,-203.719093990641,-90.9293728494058,-28.933791711719,-21.4769656426951,-13.5814641360611,-9.25837558735405,4.82267962852333,-5.57726593090683,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.56063225219135,1.1422367189739,-1.09167270643243,-3.76761017354364,-1.62077012094486,,,-0.0778751107161495,-2.72926932851699,-2.31939194990217,-1.47600570679625,,,-4.04580878725068,,,,,,,,,,,,
Lao PDR,LAO,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.20964097653168,-2.69229203020663,-2.17032400044927,-1.65589386081638,-0.840150065714845,-0.94918308301597,-0.806708672230593,,,
Lebanon,LBN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.0524955267735,-15.3673112855127,-18.4023828749577,-15.0460405098809,-12.7126626775284,-13.251126325232,-8.65685356186135,-8.04679090087564,-11.2611788552681,-11.3621188439406,-10.153957475539,-8.18447320585581,-7.58851657940663,-6.41952034955891,-8.78047338006717,-10.6238783175507,-6.30316065192561,
Liberia,LBR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.04817949955358,-3.13305145394458,-2.22406235581386,-5.93438687488016,-4.17455711650899,-5.21118711297708,-2.90173429765801,0.441916095158677,0.0403084251864156,-2.03160636493848,-0.604687770803416,-4.64245848983208,-6.46599301508915,,,
Latin America & Caribbean,LCN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.39442898255276,1.14499787602505,-0.924187489522474,-3.46017020744665,-1.47284516426737,,,0.0100211869526039,-2.5706581338442,-2.28339492903564,-1.49054446106501,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.01414161777219,,,,,
Low income,LIC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.73442939259794,,,,,
Liechtenstein,LIE,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.17085995574671,-6.64168983066779,-4.82643322211328,-5.64651246584529,-6.76603048953174,-7.59675559452739,-7.64654755151219,-6.33143578591711,-7.06256611041821,-5.88396773942209,-8.398376000687,-9.34120980703397,-7.61875863289683,-6.86212323069596,-7.33346055486764,-6.97640475182874,-6.88305633821988,-6.5208255092369,-6.5685306716739,-8.92080376514929,-6.31077259434492,-5.80683339555249,-5.30867174090915,,,
Lower middle income,LMC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.44851833795647,-1.57333086987728,-2.00673510630852,-2.25196058644933,-1.32381858570592,-1.01375476374891,-1.32448436301173,-2.22638106956227,-2.90246025666786,-3.03702482980559,,,-3.16517427492997,-2.9949717076508,-2.69263371713522,-2.8938735256458,-2.13271849843035,-1.10276939636813,-3.54830140484746,-4.59149594417687,-3.07989698800473,-3.02106608508487,-3.69770991732211,,,
Low & middle income,LMY,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.556919801277502,-0.0477691850089233,4.578199513382,,8.43342036553525,5.53915275994865,5.5957810718358,,,,,-2.75097947941964,-4.07359301130916,0.76323516174692,8.26256598691828,4.24141949359811,13.9410781606486,7.94927278981539,5.63084300670643,,,,,,,
Late-demographic dividend,LTE,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.36085476184645,-2.82004014803835,-5.48950470543341,-3.51570749845934,-2.53584525297701,-2.56263109776244,-2.91800754122562,-2.63036569541385,-2.73857421381244,-2.59102512124842,-2.42908845806779,-2.5668328892025,-3.18567775478108,-3.7347249347451,-4.99874467501287,-2.80266675593587,-3.20717301672805,-1.29327876655266,-1.20688294933553,0.0269877017507434,
Luxembourg,LUX,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,3.83810165301266,4.79789988224799,5.83677315445113,3.64766943241931,3.43002824036875,3.99842565488045,5.65923603579447,3.04215497043134,4.16831474863177,3.18369430287449,2.03768688773615,3.35141035238041,4.06373345491106,6.35446192968711,5.7392398528289,4.45455376305241,3.88720806476462,6.25223212983333,2.61726966659542,2.57686131320432,1.4422731750444,1.79148741714274,2.06215814126927,1.33033293161416,2.51179310424111,3.98742278821352,,1.75609135591695,4.05499860201596,4.58584276358604,0.88051443156777,-0.759394520742737,-2.12888954654037,-0.723440652999481,0.197954560751353,2.41836435857135,1.71218688287425,-1.60332487586756,-0.780161359628596,0.258870310469021,-0.200285328406917,1.07158977020633,1.84920693676466,
Latvia,LVA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.45150487678268,-0.977795576169614,1.58550980704687,0.211312610857034,-2.95962885036301,-2.20816380309425,-1.12379850169774,-1.77928746072614,-1.2034209221468,-0.903625842889036,-0.850678954787946,-0.436702261966712,0.753629690687638,-2.50464945654246,-6.38067816222834,-6.92370409932601,-2.85708997288714,0.528054966549411,,,
"Macao SAR, China",MAC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43093084247097,2.72137707319421,0.000182332226090502,-0.601125562345499,1.64411589063357,3.28625737332367,2.68021997559442,4.82944095897479,7.84024478941275,8.36150610338331,9.79651506701144,16.4656184109987,17.5707760348617,13.435312325153,19.4868802248868,24.762199566593,24.0709451482862,,,
St. Martin (French part),MAF,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,1.17369886485329,2.9840848806366,2.52236135957066,3.76259921452308,1.41892529983946,4.09959606921083,3.07865250027197,3.38474928678497,0.326172822012721,-1.22057574729728,1.03321129615822,0.0328807863032323,0.173795510045366,-1.22765037469222,-0.792927743700289,1.2625029418943,3.18030725842663,2.16600650074693,-1.89223466664121,-1.76558906837596,-1.07739044983979,-2.09909992548226,-2.63378860710218,-3.83056876040354,,-0.57941631676363,-2.37844026749932,-2.27033844264768,,,-2.63041312039631,-2.07868485603203,-2.01452606640148,-2.34539610761244,0.567948505413112,2.39960233100604,1.93842035846136,1.02503887774124,-2.28091328021919,-4.06458152309807,,,,
Monaco,MCO,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.27906696900241,-3.70282027691644,-2.9208925871171,-1.49131268226288,0.959513767972774,,1.98523345483701,0.26879557759159,1.80362892476865,0.195511646941627,-0.336892092957288,-0.405902302621463,-5.91893374201468,-2.56101809942854,-1.79529239215826,-2.04584151655772,,,
Madagascar,MDG,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.04366393428692,-3.85181401705186,-4.44879391968204,-3.68780574918363,-4.50455634593249,-4.64739153636332,-0.394357501356756,-2.66445589836096,-1.92773442826074,-2.5409173554384,-0.861107044829838,-1.67751789327354,,,,
Maldives,MDV,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.50693734482255,-8.7516960651289,-11.0033544787273,-11.294477311971,-5.16886076563144,-6.5820574519282,-2.354272778721,-1.87569216300708,-2.88975758850815,-3.88732978351106,-4.99697337459629,-3.59863768419655,-3.60749460348913,-3.47420776607033,-2.30299270197599,-8.11035768233172,-4.83149729372579,-3.37467988865829,-10.6461303197686,-19.3638244723948,-14.9612254458857,-7.71372497089027,,,,
Middle East & North Africa,MEA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.54514321577446,-0.000316073066416905,0.978109360672132,0.187307350791321,-0.00168562666563619,-0.513878142188011,-0.110727265970875,-1.26253788510437,-1.36838195620098,-1.4023443002375,-0.995374334090873,,,,,,,,,,,,,,,
Marshall Islands,MHL,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32238473765347,-0.144141696431132,0.252332751167237,-0.964593024657138,-2.68485512105002,-2.53100874464893,-2.64161349114364,-3.93269381169609,,,
Mali,MLI,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.76149353818556,-3.22345452786184,-3.59221490175556,-1.32986527823605,-2.68104246104005,-2.1185954910973,27.2599347515977,-4.14707017575227,-1.56252044548571,-1.81645163665387,-2.20357996187893,-2.86497443063105,0.000456523244904256,-1.17899847553708,,
Malta,MLT,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,2.54871284652066,13.0627111933365,9.01550913455113,14.9924538143327,14.2440311078395,8.85377374589058,12.3778639993775,,8.25745682461292,9.23749496628308,7.76760848282235,9.54933182800388,8.41386929340542,8.49318993929087,5.53408842206015,3.02285463925311,7.37391283265127,4.88531309668176,-11.2164499672177,-10.7954618518955,-5.91909249667583,-7.25331305227144,-9.07741899632326,-17.3067552489507,-23.8834917390355,-21.8821258623047,-27.8523744877771,-19.4387713758755,-17.0816182103365,-19.0318422207048,-18.4051903210365,-26.7779153074793,-16.8925046332856,-11.0778298719518,-10.8589730358159,-9.91278563129451,-6.55054460769204,-5.52605800730666,-3.40451528854277,-2.38432299329722,-3.70036874631141,-2.6743466094787,,
Myanmar,MMR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.67168924824042,-1.97408747221176,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.429404694258621,0.504972960123564,,-0.398650332785627,,,,,-1.74437551061724,-0.537377846368528,0.422517989862604,2.03484147544357,1.08986966382271,2.16039619976746,1.04478320549933,-2.2590570313588,,,,,,
Montenegro,MNE,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.518436885922866,2.7082178056561,0.377123218473874,2.44252969921243,0.744041372446667,-0.0304418502430137,-0.970425879451468,-2.71560675742568,0.18348742826911,0.994268059723223,-1.2508856281796,-0.380613903960379,,,2.75608019624397,7.13598763241543,-3.28337778707655,-4.09219219473319,2.63018628848857,-2.64687753081994,-7.08958781749405,,,
Northern Mariana Islands,MNP,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.52410728743602,-3.53752377261379,-2.64426928466174,,,
Mauritania,MRT,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,0.287906110091655,-2.3184480429572,-4.94407419847598,-6.2407971703381,-3.46022449047965,-5.32097034405219,-6.40125241348534,-2.43980097341115,-1.26418756687824,-0.280444151147269,1.68985498516774,3.46574704350193,3.54609664384033,3.68769912232252,0.30755569979716,0.520608423077534,-0.227979634890097,0.509446358033484,-0.102025394048432,-1.2017651656111,-3.26401300998684,-2.17840366778047,-0.902625371657871,-2.0929596592872,-1.06741822667756,-3.79889909267716,-3.57622074338961,-3.0550198809235,-2.96667857880754,-2.04150770883501,-2.73359757125991,-2.03628720891155,0.619723180565479,0.575129149932354,-2.08027542868603,-1.12931138568036,-0.578527775031837,-2.92721135603631,-0.537479060350207,
Malawi,MWI,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45390196704384,2.91985308468922,-0.821906201013967,-3.82998743209006,-4.12417473576112,-3.50568326531075,-4.90146446353454,-4.85231714859505,-4.12404624838361,-3.7608218139807,-2.95949680500953,-3.17455420212673,-4.40884346200133,-6.13335622533899,-5.00056327578567,-4.61686041856552,-4.38641751720204,,,
North America,NAC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,-1.07372690843846,-0.780512254042388,0.0832889448452859,-2.15699590804317,-3.12155974663225,-1.76370394127187,-1.40628056612765,-0.322930783015968,-1.43685338540893,-1.05389173816147,-2.73573232334556,-4.81949965050794,-3.67684454127052,-3.92731646334926,-4.24844041214295,-2.62719299776581,-2.64001131623802,-2.30588686943601,-3.65643860967702,-4.40452252988908,-4.44592057096056,-3.82904628146955,-2.94145039855911,-2.14721041453294,-1.46957715228051,-0.177876318050204,0.780927508578089,1.25126297947923,2.22513654092926,-1.19446591747606,-3.74514441936978,-4.8962679572748,-4.61425364499137,-3.94460233636623,-3.04501277726106,-3.35302268876214,-6.1120949428649,-10.8389222652187,-9.32764992196391,-8.28812510900277,-6.7359755992182,-3.79696360768957,-4.83375909127078,
Namibia,NAM,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.12042557999199,-4.11505134479817,,,,,,,-2.47729480024993,-1.62973874617529,-4.18511951197149,-2.38858995543614,-6.66758220997662,-2.58141804283573,-0.0486194425796392,5.17200710742578,1.97596265956612,5.56772324358213,1.3678927170711,-7.25623400041031,-11.8781219121904,,,,
New Caledonia,NCL,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.19041221344568,-1.47940624024551,-1.0960057628811,-0.539289959871311,-0.559670018938861,-0.192173243546588,-3.20969326732719,-1.99299251572449,-1.81861388398239,-1.34367075975456,,,
Nicaragua,NIC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.2362794122159,6.06741728641267,-2.2810129406515,0.0818642727568724,-1.60993942976057,0.490766824076734,-0.500812467791326,-0.38325008216213,-0.615503972811992,-1.67685545426641,-2.7990801969495,-4.93548944987567,-1.89915942749467,-2.19383774068272,-1.71110422095962,-1.41240794442145,0.0516631008834541,0.320292008162647,-0.874224595501926,-1.67427370176256,-0.723866341849397,0.459661651681187,0.513726431977136,,,
Netherlands,NLD,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,3.56571809189469,2.43150763067212,0.159812688999437,0.414094108414417,0.321683865503108,-0.76896617422219,-1.83799022922097,-1.90838267130358,-2.98765483537112,-4.63405515102582,-4.37610658163992,-4.50791336812332,-3.02538016629484,-3.29732666676555,-4.60571963308911,-3.36750342164244,-4.1731027608062,-4.09430687645011,-2.07613433458426,-3.01993653189549,-2.7843623531467,-3.81370725097992,-10.2252713700394,-3.47309387735949,-3.56065440855324,-2.37391310583974,-1.20360237008182,0.480291760273713,-1.59409765217245,-3.01718306899278,-4.12674092024213,-2.92667666426817,-1.46130293305279,-0.954572808574408,-0.829800365249152,-0.498777327223259,-6.07102368753441,-3.9497270043958,-3.64239286142016,-3.44718552182081,-2.04146225668618,-1.98862350438312,
Norway,NOR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,4.30824924362988,4.80419924881473,4.32906190359026,3.4303370982665,2.46941907719293,1.65815864740596,0.543692186577445,0.990831279941427,4.29717323480343,6.02444296504508,4.99202374327583,6.2718916863298,6.44479807931512,8.40804264565204,8.30003797818574,5.59779484150423,4.67064407514712,3.33570879225553,1.83260876216894,0.370971788170164,-2.38693487510039,-2.33411269581482,-0.848599543267543,2.23657594909897,5.37482802465636,6.73358310173097,3.74091291962118,5.70600801042268,14.585519081416,12.9990380917624,8.12501886076039,7.39861934326287,10.6949513073372,14.0709985799485,17.2599615765183,16.6807313937292,18.9038451597848,10.4449194683454,12.0439104602197,14.2451234306349,14.4290720920758,11.484975907922,10.7820794748683,
Nepal,NPL,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.35663038030811,-0.977414779475138,,,,,-1.3733796175973,-1.00051033173026,-0.625536421395573,1.53917980473283,,
Nauru,NRU,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,1.28302845528455,2.47799152266058,3.20506479374815,-0.720056199508254,2.1268977370381,1.5343306482547,-2.30695470697727,-0.874607393090118,-2.27508614605389,-2.98690671031097,-3.49629272409428,-4.92321834108359,-4.41317250622248,-1.13367875647668,-1.78244814853159,-0.331141056891873,-0.714326451465724,,,,,,,,,,,,,1.64685499409534,0.516904599724815,1.6116849372327,2.33301457695767,3.11170160062847,3.54891380694792,1.93316346042688,1.68762136528563,-0.210217677184186,-2.03480261261855,-7.69686505483023,-0.438363274583544,-0.547456242205307,0.0373755123186558,
OECD members,OED,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,0.34142211345766,0.434648976296479,0.245985936598893,-1.89994433029704,-2.08788599733703,-1.5884806396478,-2.00301038540711,-1.71956816992998,-2.02179010745168,-1.76505819728205,-2.64496363156709,-3.55566755758366,-3.06205805999222,-2.75312338237665,-3.115547278625,-2.31430920817312,-1.78524607100144,-1.51365654764134,-2.10114557148069,-3.13258619800782,-3.65825553192406,-4.00917539391276,-3.29185554816883,-4.26406599993873,-2.86939451339538,-1.74279066893533,-1.02649105397597,-0.304396310479568,0.826047539935095,-1.32521494969306,-2.9564573720515,-3.80223434955074,-3.56741352043601,-3.13520724546772,-2.0135581972514,-2.09785751372767,-3.68881903038947,-7.95503708754467,-6.58120311572446,-5.60612499705062,-5.1404214871879,-3.55133860047733,-3.40096302681437,
Oman,OMN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.318279952814441,-6.6662080352229,-11.7233024916978,-10.2943625614123,-9.98731705353008,-8.85794501705263,-4.52479444359328,0.658526972657854,-7.10325627152719,-7.48275985373522,-5.2769111804389,-4.55657615017448,0.393807537863626,1.24786612488279,2.31893799361452,2.22240816668061,-0.0782696809811664,0.150786686277176,0.190023955829038,-3.59521211697742,-0.424435416629708,-0.797412143021208,-0.429934624045678,,,
Other small states,OSS,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04324922175637,4.29094378672889,4.68130469662395,6.45272502094219,4.62656055765921,4.66131730292997,-0.920139600916583,,,,,
Pakistan,PAK,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.46453321012856,-5.52775384470122,-5.83079710986688,-6.57871738378639,-5.38003874181349,-5.28328622525486,-6.59875396960531,-6.73327809606014,-5.63881245387757,-5.53961895317112,-4.08642091146859,-3.74814157101651,-2.85652107709245,-2.88341159985298,-1.95162554205419,-3.20278433953631,-3.92427849506339,-3.91741756789605,-7.16053135938616,-4.58779122900228,-4.98925270444682,-6.39570397736102,-8.00655974858454,-5.23482376063698,,
Panama,PAN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88954152630125,5.24254828260876,0.86888223008138,2.73463219073325,0.821856237170174,1.43708569628707,-1.11849657687871,-0.70243763185047,-1.7562940616104,0.168176430727803,-0.794052270534763,0.859224270060507,,,,,,,,,,,,,,
Peru,PER,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.29502931088235,-2.07112676642919,-3.53278529802646,-2.96767371564198,-1.95070138410849,-1.35412079485838,2.76276009935281,0.500509646027571,-0.389538130791558,-2.44976311189589,-2.14823550123607,-2.14341938573004,-1.45692964390871,-1.74141123100016,-1.25318003071969,-0.873279333073185,1.91920430051195,1.79163727587188,2.11605361604136,-1.14089918570949,0.500513281061903,1.31506472323046,2.03165396552886,,,
Philippines,PHL,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.81108057001384,-1.49702206150427,-1.69544947723333,-0.813112895120034,,,,,,,-3.65966104760051,,,-4.50671541900378,-3.84127509965665,-2.83862454460196,-1.25217712786307,-1.41486932804874,-1.20228161447908,-3.76528292927971,-3.46108394669738,-1.76401057923673,-1.94976105210362,,,
Palau,PLW,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.17313568688642,-1.67461726203683,-5.4712289841345,-5.71305294734031,-2.48731533551525,-0.467770836360114,0.571754455678691,0.286753488897678,-1.74342611102568,-2.73814594141501,-1.88282421578093,-1.27463616863692,-2.26339496375102,,,,,,,,,,,,,
Poland,POL,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.97819210199552,-1.88598670257994,-2.02714859492809,-2.49916495479948,-1.72737403844005,-2.34683579157998,-3.01459643817132,-4.15269718542261,-5.653964795705,-6.57513033749837,-6.57571502826467,-5.07391979076452,-4.39528764927822,-2.81207947939496,-4.62538032289431,-6.95796157755994,-6.56976180919823,-4.0804771227603,-3.48405639806703,-3.80374572627255,-1.61752986657329,
